#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
          1732.92161       0.07435398543           0.1495014
          1732.95332       0.07352152697           0.1495283
          1732.98503       0.01185763822           0.1495555
          1733.01674       0.04814149703            0.149583
          1733.04845      0.004140751592           0.1496109
          1733.08016         0.301100248            0.149639
          1733.11187        0.1005986229           0.1496674
          1733.14358       0.07451372373           0.1496961
         1733.175291        0.1017248925           0.1497252
         1733.207001       0.04072095624           0.1497545
         1733.238711        0.1201852056           0.1497842
         1733.270421        0.1712644948           0.1498142
         1733.302131        0.2416286698           0.1498445
         1733.333841         0.181026279           0.1498751
         1733.365551      0.003096087096           0.1499061
         1733.397261        0.1869043069           0.1499374
         1733.428971        0.1721981295            0.149969
         1733.460681      0.002136910729           0.1500009
         1733.492391       0.09168876989           0.1500332
         1733.524101       0.08793656775           0.1500658
         1733.555811         0.119595114           0.1500988
         1733.587521        0.2882560829           0.1501322
         1733.619231        0.3228524541           0.1501658
         1733.650941        0.1481411401           0.1501999
         1733.682651        0.2315968657           0.1502343
         1733.714361        0.1383099377            0.150269
         1733.746071       0.06664690275           0.1503041
         1733.777781       0.05121583331           0.1503396
         1733.809491        0.1272915983           0.1503755
         1733.841201      0.008316182454           0.1504117
         1733.872911        0.1987312034           0.1504483
         1733.904621       0.01416678018           0.1504853
         1733.936331       0.01107484472           0.1505227
         1733.968041       0.07417070459           0.1505605
         1733.999751        0.2306392452           0.1505986
         1734.031461       0.05638666558           0.1506372
         1734.063171        0.1336797807           0.1506762
         1734.094881        0.1694317479           0.1507156
         1734.126592        0.1631116129           0.1507553
         1734.158302        0.0374209627           0.1507955
         1734.190012        0.1505612076           0.1508362
         1734.221722         0.594528814           0.1508772
         1734.253432         0.110272569           0.1509187
         1734.285142       0.06677142815           0.1509606
         1734.316852        0.2230446638           0.1510029
         1734.348562        0.2016399344           0.1510457
         1734.380272        0.1407617612            0.151089
         1734.411982       0.02740937676           0.1511327
         1734.443692       0.02323703752           0.1511768
         1734.475402        0.3731875864           0.1512214
         1734.507112        0.2094153257           0.1512665
         1734.538822       0.04627113035            0.151312
         1734.570532        0.6971494285            0.151358
         1734.602242       0.04658326689           0.1514045
         1734.633952        0.1430645107           0.1514515
         1734.665662       0.02979971236            0.151499
         1734.697372      0.007590388364            0.151547
         1734.729082       0.02456493385           0.1515954
         1734.760792        0.1257912963           0.1516444
         1734.792502        0.1252449196           0.1516939
         1734.824212        0.1498394093           0.1517439
         1734.855922        0.2109514008           0.1517945
         1734.887632        0.3429848164           0.1518456
         1734.919342        0.4827353129           0.1518972
         1734.951052       0.02353393469           0.1519493
         1734.982762       0.06249858182           0.1520021
         1735.014472       0.03546363297           0.1520553
         1735.046182       0.04745097388           0.1521092
         1735.077893      0.009693964103           0.1521636
         1735.109603       0.02554445542           0.1522185
         1735.141313        0.2271131021           0.1522741
         1735.173023       0.08327598952           0.1523303
         1735.204733       0.08599595892            0.152387
         1735.236443        0.1602017599           0.1524444
         1735.268153        0.1700099477           0.1525023
         1735.299863        0.1025419326           0.1525609
         1735.331573       0.02573808808           0.1526201
         1735.363283          0.18219416             0.15268
         1735.394993      0.005174571425           0.1527405
         1735.426703       0.05574156294           0.1528016
         1735.458413       0.05086281327           0.1528634
         1735.490123        0.1818756007           0.1529259
         1735.521833        0.1339571008            0.152989
         1735.553543       0.07570488558           0.1530528
         1735.585253       0.04018610897           0.1531173
         1735.616963       0.06119731732           0.1531826
         1735.648673       0.03255688298           0.1532485
         1735.680383        0.3346179855           0.1533151
         1735.712093        0.1315112533           0.1533825
         1735.743803       0.03624537831           0.1534506
         1735.775513        0.1391297736           0.1535194
         1735.807223        0.1430013834            0.153589
         1735.838933      0.003644563571           0.1536594
         1735.870643        0.1870697451           0.1537305
         1735.902353       0.08360142209           0.1538024
         1735.934063       0.04510234597           0.1538752
         1735.965773        0.3299708735           0.1539487
         1735.997483        0.1252295513            0.154023
         1736.029194       0.03750865508           0.1540982
         1736.060904        0.1171863343           0.1541742
         1736.092614        0.5640654799            0.154251
         1736.124324        0.2755628764           0.1543288
         1736.156034       0.07962700199           0.1544073
         1736.187744        0.3044398178           0.1544868
         1736.219454        0.1967644723           0.1545672
         1736.251164       0.04279886304           0.1546484
         1736.282874        0.2375963512           0.1547306
         1736.314584       0.02363559189           0.1548138
         1736.346294        0.1232325469           0.1548978
         1736.378004       0.09369276767           0.1549829
         1736.409714        0.2507887517           0.1550689
         1736.441424        0.1944281544           0.1551558
         1736.473134         0.037397084           0.1552438
         1736.504844       0.03476118086           0.1553328
         1736.536554        0.1218790074           0.1554228
         1736.568264       0.07065524868           0.1555139
         1736.599974      0.005493906057            0.155606
         1736.631684       0.04720276622           0.1556992
         1736.663394       0.04974155542           0.1557935
         1736.695104        0.1240575091           0.1558889
         1736.726814      0.008028962466           0.1559854
         1736.758524       0.05668030057            0.156083
         1736.790234       0.03450860711           0.1561818
         1736.821944        0.4306696665           0.1562818
         1736.853654        0.8845625816           0.1563829
         1736.885364       0.03977482014           0.1564853
         1736.917074        0.5190080669           0.1565888
         1736.948784        0.1581267185           0.1566936
         1736.980495        0.1330852706           0.1567997
         1737.012205       0.03534232957           0.1569071
         1737.043915        0.0599379442           0.1570157
         1737.075625       0.03830070177           0.1571257
         1737.107335       0.02796678022           0.1572369
         1737.139045        0.2355266839           0.1573496
         1737.170755        0.3518519713           0.1574636
         1737.202465       0.01211819838            0.157579
         1737.234175       0.03857406686           0.1576959
         1737.265885       0.01849901678           0.1578142
         1737.297595       0.01825157765           0.1579339
         1737.329305       0.09630290516           0.1580551
         1737.361015       0.05526549248           0.1581779
         1737.392725        0.1798960522           0.1583022
         1737.424435        0.1108840315            0.158428
         1737.456145        0.1947090489           0.1585554
         1737.487855        0.4772394257           0.1586845
         1737.519565        0.1495866636           0.1588151
         1737.551275        0.1532429227           0.1589475
         1737.582985        0.2224192218           0.1590815
         1737.614695      0.008189481183           0.1592172
         1737.646405        0.4225437121           0.1593547
         1737.678115        0.1367468215           0.1594939
         1737.709825        0.3486678752            0.159635
         1737.741535       0.04770328748           0.1597778
         1737.773245       0.05700940699           0.1599226
         1737.804955       0.06988866893           0.1600692
         1737.836665        0.1973956789           0.1602178
         1737.868375        0.1682468008           0.1603683
         1737.900085        0.2026119978           0.1605208
         1737.931796       0.04053166845           0.1606753
         1737.963506        0.2471456607           0.1608319
         1737.995216        0.1243916761           0.1609906
         1738.026926        0.1608772345           0.1611514
         1738.058636       0.01023845056           0.1613144
         1738.090346        0.2045799827           0.1614796
         1738.122056       0.01482389776            0.161647
         1738.153766      0.001355546663           0.1618168
         1738.185476        0.0841138006           0.1619888
         1738.217186        0.1878372825           0.1621632
         1738.248896       0.07562797336             0.16234
         1738.280606        0.1714547451           0.1625193
         1738.312316       0.03733159392            0.162701
         1738.344026       0.07201450653           0.1628853
         1738.375736       0.07328303093           0.1630722
         1738.407446        0.2669444805           0.1632617
         1738.439156       0.05701720564           0.1634539
         1738.470866        0.0194233703           0.1636488
         1738.502576        0.2035631244           0.1638465
         1738.534286       0.04844677394           0.1640471
         1738.565996        0.2345407191           0.1642505
         1738.597706        0.2748523972           0.1644569
         1738.629416        0.1477365048           0.1646662
         1738.661126        0.3093735807           0.1648786
         1738.692836        0.1784247201           0.1650941
         1738.724546        0.0377951528           0.1653128
         1738.756256       0.05716268653           0.1655347
         1738.787966        0.2615483386           0.1657599
         1738.819676       0.02467147185           0.1659885
         1738.851386       0.03141965183           0.1662205
         1738.883097       0.02989485416            0.166456
         1738.914807       0.05780002364            0.166695
         1738.946517       0.05343639865           0.1669377
         1738.978227       0.06767023371            0.167184
         1739.009937        0.1771601898           0.1674342
         1739.041647        0.1163005787           0.1676882
         1739.073357       0.06269464661           0.1679461
         1739.105067       0.01041323198            0.168208
         1739.136777        0.3075408882            0.168474
         1739.168487        0.1114751408           0.1687442
         1739.200197         1.036650163           0.1690187
         1739.231907        0.1313810875           0.1692975
         1739.263617        0.2396421406           0.1695808
         1739.295327        0.1046300669           0.1698685
         1739.327037        0.1098595551           0.1701609
         1739.358747       0.01225946064           0.1704581
         1739.390457        0.2212253727             0.17076
         1739.422167       0.04419204695           0.1710669
         1739.453877        0.3825320217           0.1713789
         1739.485587        0.1327744325            0.171696
         1739.517297       0.05282203968           0.1720183
         1739.549007       0.05772350218            0.172346
         1739.580717         0.347019827           0.1726792
         1739.612427       0.03126408955           0.1730181
         1739.644137        0.2004485055           0.1733626
         1739.675847       0.01811652204           0.1737131
         1739.707557        0.3425596613           0.1740695
         1739.739267        0.2752439566           0.1744321
         1739.770977        0.1082050436           0.1748009
         1739.802687       0.07946008089           0.1751762
         1739.834398       0.01510161095           0.1755581
         1739.866108        0.4491576298           0.1759466
         1739.897818       0.01686730442           0.1763421
         1739.929528         1.026124644           0.1767446
         1739.961238       0.03517462025           0.1771542
         1739.992948       0.01833778843           0.1775713
         1740.024658       0.04046858793           0.1779959
         1740.056368       0.03826529056           0.1784283
         1740.088078        0.2424385822           0.1788686
         1740.119788        0.1282198439            0.179317
         1740.151498        0.2996647127           0.1797737
         1740.183208       0.09359745613           0.1802389
         1740.214918       0.04256053094           0.1807129
         1740.246628        0.1650383295           0.1811958
         1740.278338        0.1218006492           0.1816879
         1740.310048       0.02757244106           0.1821893
         1740.341758       0.05653405177           0.1827005
         1740.373468        0.1196650624           0.1832215
         1740.405178        0.5615926063           0.1837526
         1740.436888        0.3160113032           0.1842942
         1740.468598       0.04541422937           0.1848464
         1740.500308        0.3732785971           0.1854096
         1740.532018        0.2509048127           0.1859841
         1740.563728        0.2735619196           0.1865701
         1740.595438        0.6501522788           0.1871679
         1740.627148        0.1523010142            0.187778
         1740.658858      0.009267135945           0.1884005
         1740.690568      0.005637329297           0.1890359
         1740.722278        0.2476312325           0.1896845
         1740.753988        0.1365078061           0.1903466
         1740.785699       0.03466090911           0.1910227
         1740.817409            0.435108           0.1917131
         1740.849119       0.05170422748           0.1924183
         1740.880829        0.1803642134           0.1931386
         1740.912539        0.0882568183           0.1938745
         1740.944249       0.06520425047           0.1946265
         1740.975959        0.1014746433            0.195395
         1741.007669       0.04818267271           0.1961805
         1741.039379        0.1618260205           0.1969835
         1741.071089        0.4492187894           0.1978045
         1741.102799        0.1186234261            0.198644
         1741.134509        0.4578489322           0.1995027
         1741.166219        0.2883417126           0.2003811
         1741.197929        0.2913372756           0.2012798
         1741.229639        0.1993024031           0.2021994
         1741.261349        0.2192688816           0.2031406
         1741.293059        0.4171472762            0.204104
         1741.324769        0.3011691882           0.2050904
         1741.356479         1.045039239           0.2061005
         1741.388189          0.12764777           0.2071351
         1741.419899        0.2981239799           0.2081949
         1741.451609        0.2283696375           0.2092807
         1741.483319        0.1947974512           0.2103935
         1741.515029        0.2853849152           0.2115341
         1741.546739        0.4718546851           0.2127034
         1741.578449       0.03981834299           0.2139024
         1741.610159        0.2897385128           0.2151322
         1741.641869        0.1781568932           0.2163937
         1741.673579        0.1371373121           0.2176881
         1741.705289        0.5888166583           0.2190165
            1741.737        0.0044927898           0.2203801
          1741.76871       0.02585028793           0.2217801
          1741.80042       0.05041659355           0.2232179
          1741.83213       0.06824148821           0.2246948
          1741.86384       0.09745552296           0.2262122
          1741.89555       0.06397184294           0.2277717
          1741.92726        0.5517318218           0.2293747
          1741.95897        0.3733329601           0.2310229
          1741.99068        0.1921550201            0.232718
          1742.02239       0.01114586106           0.2344618
           1742.0541         0.100846442           0.2362561
          1742.08581        0.0630406222           0.2381029
          1742.11752         0.172729818           0.2400043
          1742.14923       0.06039862786           0.2419624
          1742.18094       0.03894816316           0.2439794
          1742.21265        0.3162101645           0.2460577
          1742.24436       0.09091422189           0.2481998
          1742.27607        0.2316340473           0.2504083
          1742.30778        0.8873152795            0.252686
          1742.33949       0.08175098045           0.2550357
           1742.3712        0.2423374616           0.2574605
          1742.40291       0.01950375809           0.2599635
          1742.43462         0.524684264           0.2625481
          1742.46633       0.03257226026           0.2652179
          1742.49804        0.2286400196           0.2679764
          1742.52975       0.04023915532           0.2708278
          1742.56146       0.01574508182           0.2737761
          1742.59317        0.1223238536           0.2768256
          1742.62488       0.04338966864           0.2799809
          1742.65659        0.0581783786            0.283247
         1742.688301         0.122422413           0.2866288
         1742.720011        0.4618350936           0.2901319
         1742.751721       0.01922995382           0.2937619
         1742.783431        0.1230106076           0.2975248
         1742.815141         0.910573485            0.301427
         1742.846851        0.3580783566           0.3054752
         1742.878561       0.05394163776           0.3096766
         1742.910271       0.01080603228           0.3140387
         1742.941981         0.102105547           0.3185693
         1742.973691       0.00586082178            0.323277
         1743.005401        0.6238263503           0.3281705
         1743.037111        0.2440557777           0.3332593
         1743.068821      0.003847132094           0.3385533
         1743.100531        0.1202790499           0.3440629
         1743.132241         0.677104505           0.3497991
         1743.163951        0.6257119923           0.3557737
         1743.195661        0.1860896876           0.3619989
         1743.227371        0.7203866536           0.3684875
         1743.259081        0.1005616337           0.3752533
         1743.290791        0.3813661807           0.3823104
         1743.322501       0.04717701467           0.3896737
         1743.354211       0.09713112508           0.3973589
         1743.385921        0.6352303802           0.4053822
         1743.417631        0.2325494697           0.4137606
         1743.449341        0.9636471246           0.4225115
         1743.481051        0.2232107418           0.4316529
         1743.512761       0.09400486268           0.4412034
         1743.544471        0.5754445346           0.4511819
         1743.576181        0.4765775958           0.4616074
         1743.607891        0.9282736194           0.4724991
         1743.639602         1.696154962           0.4838761
         1743.671312        0.0271002579            0.495757
         1743.703022       0.07517274944           0.5081602
         1743.734732          2.78476201           0.5211028
         1743.766442        0.1364256067           0.5346011
         1743.798152        0.5654373218           0.5486699
         1743.829862         0.616176905           0.5633224
         1743.861572        0.1654507866           0.5785696
         1743.893282        0.8993612609            0.594421
         1743.924992        0.4875057001           0.6108835
         1743.956702         0.143820439           0.6279625
         1743.988412      0.007023613611           0.6456616
         1744.020122        0.1092602103           0.6639833
         1744.051832        0.6619146559           0.6829301
         1744.083542        0.4221479917           0.7025052
         1744.115252         1.247378988           0.7227143
         1744.146962         1.801502083           0.7435665
         1744.178672         1.922614884           0.7650765
         1744.210382        0.2990010341           0.7872661
         1744.242092        0.5550091709            0.810165
         1744.273802        0.3587654279           0.8338129
         1744.305512        0.5268945136           0.8582592
         1744.337222        0.8408199066           0.8835633
         1744.368932        0.4071377949           0.9097938
         1744.400642        0.1232327583            0.937027
         1744.432352        0.3787604261           0.9653446
         1744.464062        0.6897654959            0.994831
         1744.495772       0.02001501276            1.025569
         1744.527482         2.907158919            1.057638
         1744.559192       0.03712825514            1.091106
         1744.590903         1.233151387            1.126028
         1744.622613         1.399698243            1.162439
         1744.654323         2.535071467            1.200352
         1744.686033       0.08932867526            1.239747
         1744.717743         1.556588135            1.280571
         1744.749453        0.4696238034            1.322729
         1744.781163        0.5958912065            1.366078
         1744.812873         2.896633061            1.410423
         1744.844583       0.06305986598            1.455514
         1744.876293         3.024482988            1.501036
         1744.908003         1.105942976            1.546614
         1744.939713         1.388651753            1.591806
         1744.971423        0.5341272496            1.636111
         1745.003133       0.08825239871            1.678971
         1745.034843        0.9652828245            1.719781
         1745.066553       0.02015064827            1.757908
         1745.098263        0.3641836121            1.792702
         1745.129973         1.683204922            1.823523
         1745.161683         2.032465193            1.849765
         1745.193393         2.706850765            1.870882
         1745.225103        0.5288660682            1.886415
         1745.256813       0.04494516616            1.896014
         1745.288523        0.8933056916            1.899458
         1745.320233          1.24598974            1.896668
         1745.351943        0.4918878813            1.887707
         1745.383653         2.876155212            1.872782
         1745.415363         1.075700064            1.852232
         1745.447073         2.378579883            1.826503
         1745.478783        0.4333630257            1.796135
         1745.510493         1.880585133            1.761728
         1745.542204        0.1400023282             1.72392
         1745.573914        0.6610794069             1.68336
         1745.605624        0.3354192981            1.640686
         1745.637334         3.853091765            1.596504
         1745.669044         0.406833683            1.551379
         1745.700754        0.5673673335            1.505819
         1745.732464         1.726027543            1.460271
         1745.764174        0.7859188842            1.415117
         1745.795884        0.4836239843            1.370679
         1745.827594        0.2590035284            1.327214
         1745.859304        0.1629523952            1.284922
         1745.891014         2.342107588            1.243951
         1745.922724         1.804334467            1.204401
         1745.954434         1.960542205            1.166329
         1745.986144       0.09025512351            1.129758
         1746.017854         0.647442358            1.094679
         1746.049564        0.9538074326            1.061059
         1746.081274       0.03750349585            1.028845
         1746.112984         2.212803023           0.9979687
         1746.144694        0.9284604239            0.968353
         1746.176404        0.9649063133           0.9399149
         1746.208114        0.1765225513           0.9125701
         1746.239824        0.7324138973           0.8862363
         1746.271534         1.148761274           0.8608367
         1746.303244        0.4224401114           0.8363016
         1746.334954        0.1616845686           0.8125708
         1746.366664        0.7299201043           0.7895935
         1746.398374          3.53276337           0.7673295
         1746.430084         3.203067417           0.7457476
         1746.461794       0.06947337254           0.7248255
         1746.493505          2.25136383           0.7045479
         1746.525215        0.9646188136           0.6849049
         1746.556925        0.3494597401           0.6658907
         1746.588635         0.153139666           0.6475019
         1746.620345        0.4460929921            0.629736
         1746.652055        0.5484077566           0.6125904
         1746.683765        0.3413759495           0.5960617
         1746.715475          0.36666998           0.5801449
         1746.747185        0.6320789034            0.564833
         1746.778895        0.9124862374            0.550117
         1746.810605          1.60486859           0.5359859
         1746.842315        0.1414094834           0.5224268
         1746.874025        0.0153498236           0.5094249
         1746.905735        0.3004696198           0.4969644
         1746.937445        0.1839370587           0.4850278
         1746.969155       0.06633315472           0.4735972
         1747.000865       0.09884030945           0.4626539
         1747.032575         1.276995394           0.4521788
         1747.064285        0.3279635063           0.4421527
         1747.095995       0.01132491194           0.4325566
         1747.127705       0.04782827438           0.4233715
         1747.159415      0.002352540782           0.4145789
         1747.191125       0.06426655961           0.4061607
         1747.222835         0.221018069           0.3980994
         1747.254545        0.1733881708           0.3903779
         1747.286255        0.3017456969             0.38298
         1747.317965         1.242781882           0.3758899
         1747.349675        0.1043147388           0.3690927
         1747.381385        0.9618531637           0.3625741
         1747.413095       0.09164856213           0.3563203
         1747.444806        0.2506186862           0.3503185
         1747.476516       0.07133639382           0.3445562
         1747.508226      0.004977833378           0.3390218
         1747.539936        0.4206317143           0.3337042
         1747.571646       0.02320342169           0.3285928
         1747.603356        0.2163848238           0.3236777
         1747.635066         1.160561409           0.3189494
         1747.666776       0.01052055865           0.3143991
         1747.698486           1.1724233           0.3100182
         1747.730196       0.07260568466           0.3057988
         1747.761906        0.6213506358           0.3017333
         1747.793616         0.139317285           0.2978145
         1747.825326         0.785804229           0.2940357
         1747.857036        0.3306703864           0.2903906
         1747.888746        0.4076430212           0.2868729
         1747.920456        0.1959744439           0.2834771
         1747.952166        0.2407762257           0.2801976
         1747.983876        0.1103066878           0.2770293
         1748.015586        0.3443770935           0.2739674
         1748.047296        0.6631365905           0.2710072
         1748.079006        0.2027236507           0.2681444
         1748.110716       0.08714322821           0.2653747
         1748.142426        0.1876227586           0.2626943
         1748.174136        0.9432692321           0.2600994
         1748.205846       0.07397744961           0.2575864
         1748.237556        0.9713134088           0.2551521
         1748.269266       0.03398927143           0.2527931
         1748.300976        0.1818209376           0.2505065
         1748.332686        0.1608812205           0.2482893
         1748.364396        0.1244092983           0.2461388
         1748.396107        0.1259177217           0.2440523
         1748.427817        0.4278864301           0.2420275
         1748.459527          1.21757481           0.2400618
         1748.491237        0.1072140184            0.238153
         1748.522947        0.5709168186           0.2362991
         1748.554657        0.2342930503           0.2344978
         1748.586367        0.0450716306           0.2327472
         1748.618077        0.3156075829           0.2310456
         1748.649787        0.1485325157            0.229391
         1748.681497       0.03031372273           0.2277818
         1748.713207        0.7484553791           0.2262163
         1748.744917       0.02559649294           0.2246929
         1748.776627      0.003544558975           0.2232103
         1748.808337        0.2850059682           0.2217669
         1748.840047        0.2422630547           0.2203614
         1748.871757        0.1705658551           0.2189925
         1748.903467        0.5033779543           0.2176589
         1748.935177       0.03107445886           0.2163595
         1748.966887        0.1064191725            0.215093
         1748.998597        0.4035288441           0.2138584
         1749.030307        0.2441109238           0.2126546
         1749.062017        0.2578603179           0.2114806
         1749.093727       0.06230494708           0.2103355
         1749.125437       0.07852759451           0.2092183
         1749.157147        0.4742889336           0.2081281
         1749.188857        0.2043732843            0.207064
         1749.220567     0.0004647123476           0.2060253
         1749.252277        0.1553318209           0.2050111
         1749.283987        0.2173418621           0.2040206
         1749.315697      0.001761543862           0.2030532
         1749.347408       0.03794886349           0.2021081
         1749.379118        0.3567869955           0.2011847
         1749.410828        0.4303344109           0.2002823
         1749.442538       0.07692072576           0.1994002
         1749.474248         1.127237241           0.1985379
         1749.505958       0.01707110318           0.1976947
         1749.537668        0.3018369875           0.1968702
         1749.569378       0.04539408736           0.1960637
         1749.601088        0.1626323694           0.1952748
         1749.632798        0.1074335325            0.194503
         1749.664508       0.03667905119           0.1937477
         1749.696218        0.7483011697           0.1930085
         1749.727928       0.03905462829           0.1922849
         1749.759638        0.2353038149           0.1915766
         1749.791348         0.131474286            0.190883
         1749.823058        0.3320491643           0.1902038
         1749.854768        0.1873235576           0.1895386
         1749.886478       0.02240121638           0.1888869
         1749.918188        0.3427644731           0.1882486
         1749.949898     0.0002260399365            0.187623
         1749.981608       0.03506287379           0.1870101
         1750.013318        0.4227848442           0.1864093
         1750.045028       0.04824855789           0.1858205
         1750.076738        0.2445413335           0.1852432
         1750.108448        0.4205235367           0.1846771
         1750.140158        0.3340708029           0.1841221
         1750.171868        0.1517068738           0.1835778
         1750.203578        0.2225148014           0.1830439
         1750.235288        0.2451869715           0.1825201
         1750.266998        0.3477300772           0.1820063
         1750.298709        0.1156954201           0.1815022
         1750.330419       0.09162246862           0.1810074
         1750.362129        0.2906120575           0.1805219
         1750.393839       0.02157044895           0.1800453
         1750.425549          0.19515368           0.1795775
         1750.457259         0.529022427           0.1791182
         1750.488969       0.06023554859           0.1786673
         1750.520679         0.142843216           0.1782245
         1750.552389        0.1344716467           0.1777896
         1750.584099         0.190444701           0.1773625
         1750.615809        0.4271049616           0.1769429
         1750.647519         0.100819904           0.1765308
         1750.679229       0.02018235912           0.1761258
         1750.710939        0.1861158029           0.1757279
         1750.742649      0.001718700166           0.1753369
         1750.774359        0.7739344394           0.1749527
         1750.806069        0.2476949128            0.174575
         1750.837779        0.1370950828           0.1742037
         1750.869489        0.3186856631           0.1738388
         1750.901199        0.3379813843           0.1734799
         1750.932909        0.7446494513           0.1731271
         1750.964619       0.03125089545           0.1727802
         1750.996329        0.1525765123           0.1724391
         1751.028039        0.2032603132           0.1721035
         1751.059749        0.4959051368           0.1717735
         1751.091459       0.02101895606           0.1714488
         1751.123169       0.01779558281           0.1711294
         1751.154879        0.1800223243           0.1708152
         1751.186589       0.07413232224            0.170506
         1751.218299      0.007782749186           0.1702017
          1751.25001        0.1645386418           0.1699023
          1751.28172       0.07152472284           0.1696076
          1751.31343       0.02042303502           0.1693176
          1751.34514        0.7469492758           0.1690321
          1751.37685       0.08338347839            0.168751
          1751.40856        0.1090342175           0.1684743
          1751.44027        0.3203860037           0.1682018
          1751.47198      0.009629496952           0.1679336
          1751.50369       0.01802603781           0.1676694
           1751.5354        0.5844645163           0.1674092
          1751.56711       0.03858476682            0.167153
          1751.59882      0.004024978444           0.1669007
          1751.63053        0.1140745937           0.1666521
          1751.66224        0.7658262349           0.1664072
          1751.69395      0.008316376891           0.1661659
          1751.72566        0.3687466844           0.1659282
          1751.75737        0.0878615443            0.165694
          1751.78908        0.1266417216           0.1654633
          1751.82079       0.09228164676           0.1652358
           1751.8525       0.01770669677           0.1650117
          1751.88421       0.02866785596           0.1647908
          1751.91592        0.3247910397           0.1645731
          1751.94763        0.3199267755           0.1643585
          1751.97934        0.3253802356           0.1641469
          1752.01105      0.006894162559           0.1639384
          1752.04276       0.01067035912           0.1637328
          1752.07447        0.2000142906             0.16353
          1752.10618        0.1362928189           0.1633301
          1752.13789       0.07262782019            0.163133
           1752.1696        0.3333414441           0.1629386
         1752.201311       0.06718742542           0.1627469
         1752.233021        0.0316789266           0.1625578
         1752.264731       0.05434112848           0.1623713
         1752.296441        0.1151646709           0.1621874
         1752.328151       0.05922559816           0.1620059
         1752.359861       0.01943150532           0.1618269
         1752.391571        0.1606192129           0.1616503
         1752.423281       0.04437502351           0.1614761
         1752.454991      0.006359294733           0.1613041
         1752.486701       0.05618169782           0.1611345
         1752.518411       0.02012818983           0.1609671
         1752.550121       0.08771186378           0.1608019
         1752.581831        0.2837823109           0.1606389
         1752.613541       0.02967161379            0.160478
         1752.645251        0.1306555847           0.1603192
         1752.676961        0.0952422845           0.1601624
         1752.708671       0.01097539093           0.1600077
         1752.740381       0.01301369894            0.159855
         1752.772091        0.1537830007           0.1597042
         1752.803801       0.00163867313           0.1595553
         1752.835511     0.0003288674949           0.1594084
         1752.867221      0.007108235511           0.1592633
         1752.898931       0.02395781178             0.15912
         1752.930641        0.4445996052           0.1589785
         1752.962351        0.1434455101           0.1588388
         1752.994061        0.1433882605           0.1587008
         1753.025771         0.103027476           0.1585646
         1753.057481        0.3468141179             0.15843
         1753.089191       0.04048601758           0.1582971
         1753.120901        0.2890296473           0.1581658
         1753.152612       0.09392804159           0.1580361
         1753.184322        0.3071218036            0.157908
         1753.216032       0.01056184338           0.1577815
         1753.247742        0.0522733392           0.1576564
         1753.279452       0.06006774361           0.1575329
         1753.311162       0.09074361611           0.1574109
         1753.342872        0.1179532112           0.1572904
         1753.374582        0.1743024838           0.1571712
         1753.406292        0.0573904133           0.1570535
         1753.438002        0.1252547975           0.1569372
         1753.469712        0.0491399713           0.1568222
         1753.501422       0.01154806559           0.1567086
         1753.533132        0.1517427501           0.1565964
         1753.564842       0.01761120175           0.1564854
         1753.596552        0.3548333524           0.1563758
         1753.628262       0.03458531661           0.1562674
         1753.659972       0.05191615844           0.1561602
         1753.691682        0.1822979814           0.1560543
         1753.723392       0.03236640798           0.1559496
         1753.755102       0.07794865288           0.1558462
         1753.786812       0.06293683152           0.1557438
         1753.818522        0.2603698694           0.1556427
         1753.850232        0.2627589818           0.1555427
         1753.881942        0.1923867727           0.1554438
         1753.913652       0.05647957583           0.1553461
         1753.945362        0.2104321802           0.1552494
         1753.977072       0.01081208481           0.1551538
         1754.008782       0.08468778205           0.1550593
         1754.040492        0.1151907023           0.1549658
         1754.072202        0.4055701692           0.1548734
         1754.103913       0.02315355021            0.154782
         1754.135623        0.1930807316           0.1546916
         1754.167333        0.2372922197           0.1546022
         1754.199043        0.3586172122           0.1545138
         1754.230753        0.1687631671           0.1544263
         1754.262463        0.2602882008           0.1543398
         1754.294173        0.2386539338           0.1542542
         1754.325883       0.06931652809           0.1541696
         1754.357593       0.02489761552           0.1540858
         1754.389303        0.2834475564            0.154003
         1754.421013        0.1881674692           0.1539211
         1754.452723       0.03254383034             0.15384
         1754.484433       0.02868626792           0.1537598
         1754.516143        0.2071109066           0.1536804
         1754.547853         0.189476747           0.1536019
         1754.579563     0.0008261309123           0.1535242
         1754.611273       0.07236595618           0.1534474
         1754.642983        0.1146302908           0.1533713
         1754.674693        0.3224255983           0.1532961
         1754.706403       0.02039394614           0.1532216
         1754.738113         0.205584054           0.1531479
         1754.769823        0.1242021782            0.153075
         1754.801533      0.006034935713           0.1530028
         1754.833243        0.4939851739           0.1529314
         1754.864953       0.05019839063           0.1528607
         1754.896663       0.08761058475           0.1527907
         1754.928373      0.002128211145           0.1527215
         1754.960083       0.05183674876           0.1526529
         1754.991793        0.1481392319           0.1525851
         1755.023503         0.143287157            0.152518
         1755.055214        0.4471887975           0.1524515
         1755.086924        0.1379825891           0.1523857
         1755.118634       0.05907196461           0.1523206
         1755.150344        0.2533695476           0.1522561
         1755.182054       0.02237847241           0.1521923
         1755.213764     0.0002629324426           0.1521291
         1755.245474      0.004184827632           0.1520666
         1755.277184       0.04248806729           0.1520047
         1755.308894        0.2732706778           0.1519434
         1755.340604       0.04913138063           0.1518827
